timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
396652,6045,-5,0,1,nan,False
396752,6046,0,0,0,nan,True
396852,6047,0,0,0,nan,True
396952,6048,0,0,0,nan,True
397052,6049,0,0,0,nan,True
397152,6050,0,0,0,nan,True
397153,6051,-5,0,1,nan,False
397154,6052,-5,0,1,nan,False
397254,6053,0,0,0,nan,True
397329,6054,-5,0,1,nan,False
397429,6055,0,0,0,nan,True
397519,6056,-5,0,1,nan,False
397619,6057,0,0,0,nan,True
397705,6058,1,1,0,nan,False
397805,6059,0,0,0,nan,True
397905,6060,0,0,0,nan,True
398005,6061,0,0,0,nan,True
398046,6062,-5,0,1,nan,False
398146,6063,0,0,0,nan,True
398246,6064,0,0,0,nan,True
398346,6065,0,0,0,nan,True
398446,6066,0,0,0,nan,True
398449,6067,-5,0,1,nan,False
398549,6068,0,0,0,nan,True
398582,6069,-5,0,1,nan,False
398682,6070,0,0,0,nan,True
398684,6071,-5,0,1,nan,False
398687,6072,-5,0,1,nan,False
398787,6073,0,0,0,nan,True
398795,6074,-5,0,1,nan,False
398895,6075,0,0,0,nan,True
398905,6076,-5,0,1,nan,False
398947,6077,-5,0,1,nan,False
399018,6078,-5,0,1,nan,False
399118,6079,0,0,0,nan,True
399218,6080,0,0,0,nan,True
399318,6081,0,0,0,nan,True
399401,6082,-5,0,1,nan,False
399406,6083,-5,0,1,nan,False
399506,6084,0,0,0,nan,True
399606,6085,0,0,0,nan,True
399706,6086,0,0,0,nan,True
399806,6087,0,0,0,nan,True
399906,6088,0,0,0,nan,True
400006,6089,0,0,0,nan,True
400106,6090,0,0,0,nan,True
400206,6091,0,0,0,nan,True
400306,6092,0,0,0,nan,True
400403,6093,1,1,0,nan,False
400437,6094,-5,0,1,nan,False
400537,6095,0,0,0,nan,True
400551,6096,-5,0,1,nan,False
400651,6097,0,0,0,nan,True
400751,6098,0,0,0,nan,True
400851,6099,0,0,0,nan,True
400951,6100,0,0,0,nan,True
400999,6101,-5,0,1,nan,False
401099,6102,0,0,0,nan,True
401199,6103,0,0,0,nan,True
401299,6104,0,0,0,nan,True
401312,6105,-5,0,1,nan,False
401313,6106,-5,0,1,nan,False
401338,6107,-5,0,1,nan,False
401436,6108,-5,0,1,nan,False
