episode,los_id,los_dist,los_qdr
1272,"((2, 5), (3, 9), (3, 17), (6, 19), (9, 17), (12, 14), (6, 9), (2, 12))","(np.float64(0.11475346386344308), np.float64(0.12572803597911567), np.float64(0.06685615985187598), np.float64(0.07171527571054274), np.float64(0.14914795461401192), np.float64(0.1425875754643434), np.float64(0.10674994600841185), np.float64(0.1473318039955416))","(np.float64(15.131895070022608), np.float64(154.5139038546654), np.float64(109.93301081202404), np.float64(130.09358124236468), np.float64(-44.58089304264135), np.float64(-86.17087191565253), np.float64(227.59540100896913), np.float64(130.77193601591546))"
1273,"((0, 17), (5, 18), (6, 14))","(np.float64(0.13732808935545468), np.float64(0.14180379637821452), np.float64(0.13983671695378447))","(np.float64(1.9846202625080878), np.float64(-37.24216197502574), np.float64(-18.71207799340891))"
1274,"((0, 15), (5, 13), (5, 17), (10, 11), (13, 17), (10, 17), (5, 18), (5, 14))","(np.float64(0.09839466108290085), np.float64(0.12644322866046465), np.float64(0.10542541741705695), np.float64(0.12502933862099616), np.float64(0.1470504918792869), np.float64(0.05108973653496172), np.float64(0.14828988649063143), np.float64(0.14306467747583504))","(np.float64(233.29772010187577), np.float64(-17.854774279608478), np.float64(133.24242173379912), np.float64(44.83235607509607), np.float64(151.0971960134076), np.float64(159.08456295789335), np.float64(-181.5069830681685), np.float64(-106.60660989201801))"
1275,"((9, 16),)","(np.float64(0.1495359067023831),)","(np.float64(-113.98327983269422),)"
1277,"((13, 19),)","(np.float64(0.06349722269886794),)","(np.float64(-91.44989222679368),)"
1278,"((6, 18), (8, 10), (0, 13))","(np.float64(0.06207996595721481), np.float64(0.031101218368390002), np.float64(0.10421305309841693))","(np.float64(132.73110870273553), np.float64(131.4924540632606), np.float64(108.07705002592834))"
1279,"((0, 7), (1, 17), (10, 19), (12, 18))","(np.float64(0.07078514124850983), np.float64(0.1415202737797814), np.float64(0.14396270711768971), np.float64(0.05158797405139526))","(np.float64(236.28128432237656), np.float64(11.691417261400147), np.float64(-211.85675362309894), np.float64(-203.6019800134407))"
1280,"((12, 17), (0, 12))","(np.float64(0.11524342541616368), np.float64(0.14731182682346353))","(np.float64(-167.74986021178395), np.float64(-137.52268099305044))"
1281,"((2, 11), (2, 7))","(np.float64(0.11946340983522855), np.float64(0.10301629141762043))","(np.float64(161.9902587626268), np.float64(-100.70639594158183))"
1282,"((2, 15),)","(np.float64(0.1395266511186285),)","(np.float64(61.301205450757266),)"
1284,"((2, 7), (2, 16), (2, 18), (7, 16), (9, 17))","(np.float64(0.12795380929396777), np.float64(0.14173712199416416), np.float64(0.059451255294062255), np.float64(0.1048566901560867), np.float64(0.07313182926639074))","(np.float64(-159.1887322665742), np.float64(-21.529722510439967), np.float64(-27.264507219353476), np.float64(137.65900975613422), np.float64(-194.33253765038498))"
1285,"((1, 17),)","(np.float64(0.13346170572503896),)","(np.float64(120.63047733389683),)"
1287,"((2, 18), (5, 7), (7, 17), (4, 15))","(np.float64(0.13314212979334517), np.float64(0.13197626320790817), np.float64(0.12863530547169164), np.float64(0.1434874650000582))","(np.float64(21.85387860964451), np.float64(248.9435585842354), np.float64(-176.03661677022583), np.float64(199.9381829688699))"
1288,"((2, 12),)","(np.float64(0.08867297078124846),)","(np.float64(136.92077474741083),)"
1290,"((1, 10), (8, 11), (1, 3))","(np.float64(0.09342307389398188), np.float64(0.07934492939296578), np.float64(0.14918359694888042))","(np.float64(155.5005203207602), np.float64(239.34568918522677), np.float64(-93.00502689258093))"
1291,"((3, 13), (14, 15))","(np.float64(0.12211931761908865), np.float64(0.12854049908131993))","(np.float64(224.78936762282945), np.float64(-34.72618169028635))"
1292,"((9, 12),)","(np.float64(0.11155837620032662),)","(np.float64(-314.4782605658532),)"
1293,"((2, 16),)","(np.float64(0.14961081291495648),)","(np.float64(160.7370706714214),)"
1294,"((6, 18), (11, 14), (2, 7), (0, 11))","(np.float64(0.1244557524751894), np.float64(0.08269105682557037), np.float64(0.1477449032785696), np.float64(0.14321122438407655))","(np.float64(-231.8212280350449), np.float64(-73.44925598595512), np.float64(326.30436135469677), np.float64(179.58804680234817))"
1295,"((0, 12),)","(np.float64(0.09674857917852105),)","(np.float64(161.88411141410037),)"
1296,"((5, 7), (5, 12), (10, 16), (11, 16), (9, 10))","(np.float64(0.12464159710375401), np.float64(0.08214820222111958), np.float64(0.143299061532693), np.float64(0.1270037423775987), np.float64(0.14212343781184328))","(np.float64(-54.05323455996205), np.float64(80.31699975497202), np.float64(-94.44336021733), np.float64(-48.198606367443915), np.float64(-138.0241824468555))"
1297,"((0, 9), (3, 19), (5, 11))","(np.float64(0.09561461676723194), np.float64(0.12625819459767973), np.float64(0.07018826072329094))","(np.float64(211.68881759732443), np.float64(69.6949214763531), np.float64(207.1820607370804))"
1300,"((2, 5), (5, 15), (6, 10))","(np.float64(0.07821893732702269), np.float64(0.1362030296593076), np.float64(0.10831710825988027))","(np.float64(-103.1413493232098), np.float64(199.6528167222744), np.float64(305.27713428122433))"
1302,"((13, 18),)","(np.float64(0.12211274949508685),)","(np.float64(-123.67924899313834),)"
1303,"((9, 17), (1, 14))","(np.float64(0.09300902313255184), np.float64(0.13612886906179858))","(np.float64(154.8388039079533), np.float64(175.86597237385587))"
1304,"((10, 12), (2, 15))","(np.float64(0.12462090191710827), np.float64(0.14535156563010843))","(np.float64(-23.706132012349997), np.float64(-114.70068424271278))"
1305,"((3, 11), (3, 15), (11, 15))","(np.float64(0.11717489260013421), np.float64(0.1220052242758381), np.float64(0.09831217937193928))","(np.float64(-90.96141603289567), np.float64(64.29092007227331), np.float64(155.25233610516898))"
1306,"((8, 17), (10, 12))","(np.float64(0.10394270030431683), np.float64(0.1315094405199277))","(np.float64(-139.42794243524082), np.float64(-55.899436804943946))"
1308,"((1, 16),)","(np.float64(0.1393265482244431),)","(np.float64(-130.4764275286366),)"
1309,"((6, 12), (4, 12))","(np.float64(0.09167481380813947), np.float64(0.14649725127274482))","(np.float64(275.69715179552657), np.float64(-88.51954503631555))"
1310,"((7, 17), (0, 17), (10, 18))","(np.float64(0.02046487939162714), np.float64(0.13331446368819952), np.float64(0.12079738753792917))","(np.float64(154.8246834637269), np.float64(57.65961315198402), np.float64(48.46011516445532))"
1311,"((2, 9), (2, 10))","(np.float64(0.09192863485704922), np.float64(0.14441707626405817))","(np.float64(134.62189745156866), np.float64(132.45820270816438))"
1312,"((2, 6), (3, 8), (7, 18), (4, 16), (14, 19), (13, 18))","(np.float64(0.08187288263213965), np.float64(0.13891882699757924), np.float64(0.1062146365016146), np.float64(0.14307255466369923), np.float64(0.0446151229982769), np.float64(0.13847374222082232))","(np.float64(-3.8447604882420876), np.float64(-119.96017033319035), np.float64(139.7046160182266), np.float64(-145.8894626559754), np.float64(-153.13465822721938), np.float64(-118.86536051789915))"
1313,"((1, 16), (6, 13), (12, 13), (2, 13), (6, 19))","(np.float64(0.12829044954804247), np.float64(0.12739527186860058), np.float64(0.12344922789106678), np.float64(0.1313385750505385), np.float64(0.1226282215593391))","(np.float64(101.32148031207137), np.float64(-49.14258357086794), np.float64(-47.572317987644), np.float64(-123.43799596840336), np.float64(-115.5331345879656))"
1314,"((6, 16), (2, 11))","(np.float64(0.12364774818539695), np.float64(0.14136697057143602))","(np.float64(157.30452422246742), np.float64(194.0589900635269))"
1315,"((3, 12), (5, 15), (7, 9))","(np.float64(0.09242246579724861), np.float64(0.1045398426234873), np.float64(0.11157014390308592))","(np.float64(-115.39240954387179), np.float64(120.4531223245651), np.float64(-49.90914287776587))"
1317,"((0, 9), (9, 16))","(np.float64(0.11774432134839537), np.float64(0.119753348469061))","(np.float64(193.3574627328734), np.float64(-265.3046391995457))"
1318,"((2, 6), (3, 9))","(np.float64(0.0993239593761849), np.float64(0.14337897674585678))","(np.float64(230.9954185106427), np.float64(-85.49906220126167))"
1319,"((2, 5), (6, 18), (8, 17))","(np.float64(0.10288193775856615), np.float64(0.11770543325241573), np.float64(0.14831907485349788))","(np.float64(-65.27467173336515), np.float64(77.18098466667828), np.float64(136.4147018695079))"
1320,"((8, 9), (5, 15))","(np.float64(0.10170526790101234), np.float64(0.13687908123792217))","(np.float64(-45.407067966385625), np.float64(-164.6774373664553))"
1321,"((4, 16), (7, 13), (13, 19))","(np.float64(0.14894324295360498), np.float64(0.14847572756944977), np.float64(0.13972506969988785))","(np.float64(100.56527666705648), np.float64(72.04113110032296), np.float64(110.40941743387998))"
1322,"((4, 5), (12, 16))","(np.float64(0.1463982086685156), np.float64(0.043355563415738416))","(np.float64(-329.5921697373187), np.float64(-130.76825545528462))"
1323,"((4, 10), (7, 17))","(np.float64(0.12317451789574554), np.float64(0.08783641696441033))","(np.float64(-87.04088755497148), np.float64(186.5327978455383))"
1324,"((1, 19), (5, 9), (12, 16), (2, 13))","(np.float64(0.08541807625240191), np.float64(0.10630427554018951), np.float64(0.05861112087403479), np.float64(0.1345211681598609))","(np.float64(177.72955227414536), np.float64(200.1447741015395), np.float64(-74.56097386668392), np.float64(170.92810302031063))"
1325,"((1, 15), (8, 18), (10, 13))","(np.float64(0.1488871820847573), np.float64(0.12250297104798029), np.float64(0.11720135184126718))","(np.float64(101.11285877778471), np.float64(-119.85087424338974), np.float64(-108.36191796350488))"
1326,"((1, 13), (6, 12))","(np.float64(0.0019399324762209849), np.float64(0.14886068007251063))","(np.float64(172.7307082406703), np.float64(149.50463212848973))"
1327,"((9, 12),)","(np.float64(0.1038323305077249),)","(np.float64(177.16995911107523),)"
1330,"((0, 7), (10, 13), (10, 19), (11, 16))","(np.float64(0.08359300757318343), np.float64(0.04223558261738605), np.float64(0.1299332437659099), np.float64(0.14155118480809975))","(np.float64(-133.63604198589704), np.float64(313.9888758753996), np.float64(135.30580792223506), np.float64(80.29941812468331))"
1331,"((0, 17), (14, 16))","(np.float64(0.13339427956215982), np.float64(0.12854007667443104))","(np.float64(-3.1480459096947584), np.float64(10.183322067957874))"
1332,"((10, 19), (15, 18), (0, 15))","(np.float64(0.12861250506571353), np.float64(0.12047033094121692), np.float64(0.13433841430865542))","(np.float64(171.87235550945388), np.float64(-116.24519772562309), np.float64(132.07775660758307))"
1334,"((9, 16),)","(np.float64(0.058553128859871885),)","(np.float64(-193.21238217019743),)"
1336,"((0, 9), (11, 12), (1, 12), (9, 18), (0, 14))","(np.float64(0.10863217792791227), np.float64(0.13838953550008323), np.float64(0.12129749637974481), np.float64(0.13898818239284694), np.float64(0.1470238935984159))","(np.float64(213.12562605381976), np.float64(35.11718328429254), np.float64(-11.941103318106855), np.float64(-225.5819116882352), np.float64(72.32380575316694))"
1337,"((9, 19),)","(np.float64(0.14465930295762094),)","(np.float64(-259.1946483541211),)"
1338,"((3, 17), (9, 14))","(np.float64(0.036047273551557235), np.float64(0.021190960000113068))","(np.float64(30.204659593351266), np.float64(-127.81172906368508))"
1339,"((1, 12), (5, 13), (3, 15), (3, 7))","(np.float64(0.11981273998126617), np.float64(0.10393557908914665), np.float64(0.009419656659247537), np.float64(0.1061043890559838))","(np.float64(124.93938134154558), np.float64(-156.15811706554987), np.float64(180.69902596555374), np.float64(182.56366752563673))"
1340,"((3, 7), (11, 14), (3, 4))","(np.float64(0.13306747061195615), np.float64(0.1318457313448144), np.float64(0.1379635958351396))","(np.float64(286.5243989128314), np.float64(-52.11315776041681), np.float64(-34.36914091827106))"
1341,"((2, 9),)","(np.float64(0.09378934117031464),)","(np.float64(243.28681627545916),)"
1342,"((1, 15),)","(np.float64(0.07779904779509235),)","(np.float64(151.53570895040258),)"
1343,"((4, 18), (4, 6), (1, 10), (6, 18), (5, 14), (6, 14))","(np.float64(0.06294345146229341), np.float64(0.06380298633451152), np.float64(0.14801337931379052), np.float64(0.08062582559625883), np.float64(0.14530071929811697), np.float64(0.1390353524258938))","(np.float64(-313.65082947873816), np.float64(281.6523015472083), np.float64(225.76203099999537), np.float64(-194.13448135248456), np.float64(213.3773747405703), np.float64(-31.510269689860706))"
1344,"((8, 13),)","(np.float64(0.09072783045734462),)","(np.float64(-128.4854894395),)"
1345,"((4, 7), (0, 12))","(np.float64(0.08032503321182811), np.float64(0.1303310454242525))","(np.float64(309.7295222486069), np.float64(139.51590476786498))"
1346,"((2, 7), (2, 18), (7, 18), (10, 12), (7, 19), (0, 12))","(np.float64(0.1283317818273554), np.float64(0.14710887037510023), np.float64(0.019526322592836067), np.float64(0.10208247233070489), np.float64(0.09426089005681458), np.float64(0.13907706345500678))","(np.float64(-108.64036732551915), np.float64(-321.8338640418572), np.float64(-213.19349671633807), np.float64(-52.28912255465144), np.float64(87.41116156188406), np.float64(-182.4752868521312))"
1347,"((3, 5), (10, 15))","(np.float64(0.10569278133996572), np.float64(0.13955109073763838))","(np.float64(-77.60265894245816), np.float64(306.559080235401))"
1349,"((5, 8),)","(np.float64(0.03612193575735686),)","(np.float64(-14.309492211035035),)"
1350,"((6, 14), (9, 17))","(np.float64(0.09623969725300272), np.float64(0.10438752709583929))","(np.float64(190.81382507216932), np.float64(-134.7826666813495))"
1351,"((2, 3), (2, 8), (3, 8))","(np.float64(0.08524462170840866), np.float64(0.08863018355044996), np.float64(0.12282730469847516))","(np.float64(37.61185527749353), np.float64(200.35064207300718), np.float64(162.73878679551365))"
1352,"((5, 18),)","(np.float64(0.1309613129656306),)","(np.float64(-248.35021373491622),)"
1353,"((0, 6), (3, 9), (10, 16))","(np.float64(0.11334773348085213), np.float64(0.13064737827961873), np.float64(0.11473449696502622))","(np.float64(-149.51956966483237), np.float64(-87.90682623057648), np.float64(169.18246335696733))"
1354,"((9, 19), (16, 19))","(np.float64(0.05321547746368344), np.float64(0.10559904893815024))","(np.float64(-124.51685588727327), np.float64(-39.959353827669815))"
1356,"((0, 15), (11, 17))","(np.float64(0.12770754876248205), np.float64(0.0862148996867226))","(np.float64(24.826949612389683), np.float64(-102.44919420203144))"
1357,"((7, 18), (10, 11))","(np.float64(0.13791019716294084), np.float64(0.13722918462774655))","(np.float64(-225.1983889941123), np.float64(-58.769177146482775))"
1358,"((2, 17), (9, 11), (1, 13), (3, 14))","(np.float64(0.0504844735147343), np.float64(0.14839474961764992), np.float64(0.13442511272575958), np.float64(0.14430392753889368))","(np.float64(74.01762007348066), np.float64(-1.7010251108214334), np.float64(119.94641699820528), np.float64(177.21084920397888))"
1359,"((2, 11), (7, 8), (7, 12), (1, 13))","(np.float64(0.06788737440320002), np.float64(0.1354094475139233), np.float64(0.12954200562601273), np.float64(0.05837771411139459))","(np.float64(224.40039200813743), np.float64(42.004961892058304), np.float64(-20.507426120658295), np.float64(164.6006677353214))"
1360,"((2, 12), (5, 17))","(np.float64(0.12068363157329216), np.float64(0.0867678305772376))","(np.float64(-116.08756856172153), np.float64(-237.78115020669958))"
1361,"((1, 10), (2, 15), (3, 5), (14, 16))","(np.float64(0.10080107128886662), np.float64(0.054238101380457496), np.float64(0.12596033256513137), np.float64(0.14284440863160752))","(np.float64(236.7065016073846), np.float64(217.40626309619796), np.float64(-26.17522993821973), np.float64(-40.38680102250987))"
1362,"((7, 12), (10, 16), (2, 15), (10, 17))","(np.float64(0.047902269523106306), np.float64(0.1166096552283688), np.float64(0.14588846826446447), np.float64(0.14564594630496824))","(np.float64(153.76344796580213), np.float64(-155.19671537501108), np.float64(117.92717598550757), np.float64(-166.9060052981184))"
1363,"((6, 15),)","(np.float64(0.13288685646476847),)","(np.float64(-96.36208632061357),)"
1365,"((1, 6), (4, 9))","(np.float64(0.14931857057797351), np.float64(0.010939430125726167))","(np.float64(-113.70768549267507), np.float64(-137.43702635462316))"
1367,"((1, 9), (4, 13), (8, 14), (7, 11))","(np.float64(0.0728929586954882), np.float64(0.13551340580016882), np.float64(0.14721736847763195), np.float64(0.1002751256140269))","(np.float64(221.0273625736349), np.float64(-189.16477489881765), np.float64(-127.73869589092544), np.float64(-27.971666453799116))"
1370,"((2, 10), (7, 19), (0, 5))","(np.float64(0.14710846995489055), np.float64(0.14766671402131742), np.float64(0.1192179145760059))","(np.float64(20.181453214259534), np.float64(-71.97408154737016), np.float64(167.1107654724723))"
1371,"((1, 9), (5, 16))","(np.float64(0.06993954255989775), np.float64(0.1305734425350598))","(np.float64(257.27497357599543), np.float64(-42.68697881450947))"
1372,"((3, 9), (5, 11))","(np.float64(0.12315475813003045), np.float64(0.08623938457095415))","(np.float64(146.2211016216598), np.float64(221.206064284977))"
1374,"((6, 14),)","(np.float64(0.1171377003460701),)","(np.float64(160.83601179670524),)"
1375,"((0, 8),)","(np.float64(0.05938429689700398),)","(np.float64(-137.21137248598632),)"
1376,"((0, 4), (0, 8), (2, 8), (14, 19))","(np.float64(0.14651388672719676), np.float64(0.10204544140034684), np.float64(0.11532037314819328), np.float64(0.13016524117807612))","(np.float64(165.77388133218287), np.float64(151.15539652795334), np.float64(7.226318434956681), np.float64(-105.13461759115211))"
1377,"((0, 10),)","(np.float64(0.09987058585956703),)","(np.float64(190.6146354534111),)"
1378,"((5, 8), (10, 17), (0, 10))","(np.float64(0.13591911424606976), np.float64(0.11193295376851481), np.float64(0.10744037974955183))","(np.float64(245.56108846955686), np.float64(110.86968528008234), np.float64(200.37278786380682))"
1379,"((3, 10), (5, 13))","(np.float64(0.1467040955812561), np.float64(0.1192019065514584))","(np.float64(184.4445483625367), np.float64(185.88235780134175))"
1380,"((0, 7), (8, 10))","(np.float64(0.08896214230374337), np.float64(0.1314628654574797))","(np.float64(-96.62647261617889), np.float64(-32.4968574949977))"
1381,"((0, 14),)","(np.float64(0.10640633460307111),)","(np.float64(167.45447028974417),)"
1382,"((0, 9), (2, 16), (3, 11), (13, 17))","(np.float64(0.08593361969769509), np.float64(0.13006764222202719), np.float64(0.12732364639518307), np.float64(0.136423331156011))","(np.float64(-171.48134498473138), np.float64(88.09350800359644), np.float64(241.63033350745496), np.float64(-220.15315788815107))"
1383,"((5, 16),)","(np.float64(0.1432148405989039),)","(np.float64(159.33210699516525),)"
1384,"((10, 16), (1, 11))","(np.float64(0.0824649944826667), np.float64(0.07107898060712724))","(np.float64(151.8884215027423), np.float64(179.01492293998655))"
1385,"((9, 12),)","(np.float64(0.14709215280812837),)","(np.float64(21.767232559215188),)"
1386,"((11, 19),)","(np.float64(0.11828541585878552),)","(np.float64(-236.8421578876929),)"
1388,"((0, 19), (2, 4), (10, 11), (13, 18), (1, 17))","(np.float64(0.11337869949406926), np.float64(0.11101173374335381), np.float64(0.11800861622933614), np.float64(0.06719262128354475), np.float64(0.14024178949004087))","(np.float64(21.634742204130248), np.float64(18.298937497823772), np.float64(-58.482010172729076), np.float64(-172.46827897613497), np.float64(105.26123945468547))"
1390,"((2, 13), (3, 16), (0, 13))","(np.float64(0.06346908904965164), np.float64(0.10773000689324404), np.float64(0.14230845057315697))","(np.float64(135.632861216602), np.float64(156.68926657494953), np.float64(63.30788522105337))"
1391,"((6, 12),)","(np.float64(0.0823413828128253),)","(np.float64(174.46300475149928),)"
1392,"((6, 12), (1, 12))","(np.float64(0.1450274065619797), np.float64(0.125236819435409))","(np.float64(-102.04701059243433), np.float64(120.10152377394155))"
1393,"((1, 17), (8, 15), (7, 18))","(np.float64(0.1392685305208021), np.float64(0.12971493624603603), np.float64(0.13901834918331843))","(np.float64(97.69303073050685), np.float64(-114.20735416865182), np.float64(-111.41748050196611))"
1395,"((3, 6),)","(np.float64(0.14015541938140297),)","(np.float64(-330.1666253153577),)"
1396,"((5, 8), (7, 11))","(np.float64(0.046149476227031465), np.float64(0.14097084430482407))","(np.float64(-19.8193036015158), np.float64(-52.62696180255506))"
1397,"((7, 15), (3, 14))","(np.float64(0.14012463916536094), np.float64(0.14684265304128674))","(np.float64(139.7321672171124), np.float64(-138.6169665986885))"
1398,"((5, 19), (13, 18))","(np.float64(0.09556773937705364), np.float64(0.1463617554608552))","(np.float64(-74.17836554292057), np.float64(-49.068533823249254))"
1399,"((15, 19), (1, 11))","(np.float64(0.13333776483844406), np.float64(0.1438876882622236))","(np.float64(-59.51630301504528), np.float64(155.41722738703663))"
1400,"((5, 18), (9, 16), (7, 19))","(np.float64(0.12038931470814043), np.float64(0.14459102157631862), np.float64(0.13415136543287137))","(np.float64(-204.70396102916172), np.float64(-167.37938153268357), np.float64(-242.8206000127771))"
1402,"((2, 17), (4, 12), (11, 13), (11, 15), (13, 17), (2, 13), (2, 15), (0, 11), (7, 15))","(np.float64(0.05050731363835139), np.float64(0.019226785837349908), np.float64(0.14013386434069236), np.float64(0.1123126746140995), np.float64(0.12119771741164755), np.float64(0.12475819696896646), np.float64(0.1467610079693446), np.float64(0.13885460296949081), np.float64(0.11888717569091271))","(np.float64(101.96168896824585), np.float64(215.03002483854476), np.float64(-1.3113208157828922), np.float64(301.97317126881137), np.float64(180.88518845956494), np.float64(-50.79456177006665), np.float64(192.1713086790906), np.float64(197.87249869691368), np.float64(221.68002570150276))"
1403,"((8, 9), (16, 19), (3, 19))","(np.float64(0.09247109925242275), np.float64(0.04923544514785765), np.float64(0.1453797577028077))","(np.float64(-9.57130530086846), np.float64(-158.33908072777814), np.float64(44.01609695203939))"
1404,"((9, 16),)","(np.float64(0.12463895254982778),)","(np.float64(-201.51250789661594),)"
1405,"((5, 13),)","(np.float64(0.13926419586818603),)","(np.float64(-154.18558374449148),)"
1406,"((4, 13),)","(np.float64(0.10393226495008347),)","(np.float64(-169.59995982242617),)"
1407,"((13, 16),)","(np.float64(0.13761018189897878),)","(np.float64(-71.77891073268756),)"
1410,"((6, 17),)","(np.float64(0.13074144729117526),)","(np.float64(43.473798154554856),)"
1412,"((13, 19),)","(np.float64(0.08777114530177331),)","(np.float64(-136.02918134231498),)"
1414,"((8, 13), (14, 15), (3, 16))","(np.float64(0.10088531364374302), np.float64(0.11821190390213314), np.float64(0.14560824856239934))","(np.float64(-81.35141126476788), np.float64(9.393656980509263), np.float64(162.16989956760133))"
1415,"((14, 17),)","(np.float64(0.09521163328444834),)","(np.float64(-164.88523879597446),)"
1416,"((4, 6), (13, 17))","(np.float64(0.12355074101285576), np.float64(0.08144985725926913))","(np.float64(-54.433200767372966), np.float64(-144.5210515167334))"
1420,"((6, 18), (14, 19), (14, 17))","(np.float64(0.1394637841339097), np.float64(0.13037490674033306), np.float64(0.14223308934275072))","(np.float64(160.62957899901926), np.float64(-113.5869866050094), np.float64(-110.15558751030144))"
1422,"((5, 7), (5, 16), (7, 16), (5, 19))","(np.float64(0.0713856511463101), np.float64(0.058706659851441606), np.float64(0.06135093980484342), np.float64(0.14994239531716164))","(np.float64(-50.02193581401184), np.float64(-161.06874576119952), np.float64(-111.04680994718768), np.float64(-263.8523597884407))"
1424,"((2, 6), (11, 13), (12, 18), (14, 19), (0, 7))","(np.float64(0.09617487277300106), np.float64(0.14172766656018104), np.float64(0.12521291194060688), np.float64(0.12578239414156223), np.float64(0.12321450887894098))","(np.float64(246.85751805373286), np.float64(9.665267644768846), np.float64(-137.8004045445777), np.float64(-125.51362224707123), np.float64(198.6919814390426))"
1426,"((2, 16), (11, 18))","(np.float64(0.11132060150082299), np.float64(0.0961811401819085))","(np.float64(109.32126469391619), np.float64(-103.83815759466472))"
1427,"((0, 14), (3, 8), (4, 13), (6, 7))","(np.float64(0.030858789900778737), np.float64(0.12863675708328823), np.float64(0.07793601510497325), np.float64(0.14849508142930787))","(np.float64(64.66106934886557), np.float64(-1.8986358237687853), np.float64(119.56620100427622), np.float64(-1.39352082645172))"
1428,"((1, 10), (1, 17), (10, 17))","(np.float64(0.06869788398557977), np.float64(0.11767176838497512), np.float64(0.08682149757212515))","(np.float64(-45.31761967617638), np.float64(181.03862953196204), np.float64(244.35529744117065))"
1432,"((2, 3), (6, 8), (6, 18))","(np.float64(0.1333865189530107), np.float64(0.06398561938661028), np.float64(0.13945895419225776))","(np.float64(307.9834927987758), np.float64(-7.157352037080329), np.float64(-172.21917203771744))"
1434,"((4, 7), (4, 8), (4, 13), (6, 10), (8, 13))","(np.float64(0.08757171030105315), np.float64(0.1352430819887005), np.float64(0.13534466431863656), np.float64(0.08415044292240763), np.float64(0.1258232239383289))","(np.float64(-22.716729395745915), np.float64(-31.621165845454016), np.float64(-48.33569747874316), np.float64(-63.44134788628918), np.float64(-16.71453163328914))"
1435,"((0, 17), (1, 6), (5, 12))","(np.float64(0.14937019117310554), np.float64(0.14694315006400938), np.float64(0.14632099135894522))","(np.float64(81.55605561793061), np.float64(173.5811223390806), np.float64(-75.43922091382291))"
1436,"((5, 10), (15, 17), (16, 17))","(np.float64(0.12678853715120425), np.float64(0.07108145174412392), np.float64(0.14504548642001905))","(np.float64(162.02868777826137), np.float64(34.030448831650375), np.float64(22.628710191556166))"
1437,"((4, 9),)","(np.float64(0.14655440077901116),)","(np.float64(-56.46031216983721),)"
1438,"((13, 17),)","(np.float64(0.14753491227154328),)","(np.float64(-121.3860639222487),)"
1439,"((3, 9), (7, 14))","(np.float64(0.14046153313899135), np.float64(0.14385658515007202))","(np.float64(-16.0642627408061), np.float64(167.98196287341545))"
1440,"((4, 12), (11, 17), (9, 17))","(np.float64(0.12330462108739386), np.float64(0.10035834130384068), np.float64(0.11366243526649046))","(np.float64(-175.71850680714618), np.float64(-188.86953995284182), np.float64(-165.770603426533))"
1441,"((10, 14),)","(np.float64(0.14551868588969336),)","(np.float64(-55.50583972015863),)"
1443,"((7, 12), (5, 12), (13, 19))","(np.float64(0.10910385138129772), np.float64(0.12005014025687609), np.float64(0.14694228718584637))","(np.float64(-50.724394617310224), np.float64(-59.2765315313938), np.float64(-205.59634853674845))"
1444,"((1, 12), (6, 16), (14, 18), (2, 12), (6, 14), (3, 15))","(np.float64(0.139311610658482), np.float64(0.13626264426720583), np.float64(0.14806832075104007), np.float64(0.13468795137659914), np.float64(0.09683842343097859), np.float64(0.14269259823161665))","(np.float64(212.1193896246533), np.float64(169.87267556870142), np.float64(-125.42556352019682), np.float64(-79.54479916657709), np.float64(219.50540468436526), np.float64(205.05876114132332))"
1445,"((4, 19), (7, 9), (14, 19), (2, 13))","(np.float64(0.11982649336869076), np.float64(0.10486678612032757), np.float64(0.14175228766390952), np.float64(0.1270989396182363))","(np.float64(81.71252207031904), np.float64(308.31788076645495), np.float64(-133.77367081605536), np.float64(187.35577858462415))"
1448,"((5, 17), (10, 16), (9, 17))","(np.float64(0.12730669472867495), np.float64(0.1183302166263624), np.float64(0.1439262817579741))","(np.float64(32.39717534980045), np.float64(141.223216597328), np.float64(75.30696893889638))"
1449,"((4, 11),)","(np.float64(0.10373683020261638),)","(np.float64(-179.29153075846),)"
1452,"((3, 7), (6, 17))","(np.float64(0.09625235448531652), np.float64(0.031508398831543466))","(np.float64(-76.76049136631599), np.float64(118.56163798845174))"
1453,"((1, 12), (2, 9))","(np.float64(0.14153812523397363), np.float64(0.13413847986347932))","(np.float64(122.36037428803948), np.float64(168.19395188229498))"
1456,"((5, 17), (5, 16))","(np.float64(0.14316791467178708), np.float64(0.12643624434878728))","(np.float64(140.91925075072822), np.float64(142.19110368979835))"
1457,"((1, 7), (3, 13))","(np.float64(0.037170447851708074), np.float64(0.14478218527052983))","(np.float64(219.37536321254566), np.float64(255.25444085120932))"
1459,"((1, 2),)","(np.float64(0.11748763973974859),)","(np.float64(-10.042194240650247),)"
1461,"((2, 11), (2, 14), (5, 13))","(np.float64(0.138872323236998), np.float64(0.13563628324027519), np.float64(0.14020605016221555))","(np.float64(154.60229411848138), np.float64(205.5787491682188), np.float64(134.752062189193))"
1462,"((2, 16),)","(np.float64(0.12813437117642837),)","(np.float64(93.43150868421296),)"
1464,"((2, 14), (3, 19))","(np.float64(0.14962320780259), np.float64(0.0926745949469618))","(np.float64(239.59500892278533), np.float64(-182.53892590276087))"
