timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
81879,1308,-0.06469907813201653,0,0.1617476953300413,True
81995,1309,-22.101026036957396,16,0.5259505204273608,True
82022,1310,-0.7826590850659649,0,0.2898737352096167,True
82222,1311,-12.009329093894362,0,0.6004664546947182,True
82301,1312,-24.155880284276034,20,0.5260607954779796,True
82319,1313,-1.062520611992316,0,0.59028922888462,True
82362,1314,-10.07195660066246,9,0.24929223271220022,True
82377,1315,-0.8088597526307126,0,0.5392398350871417,True
82391,1316,-1.0510035742125945,0,0.7507168387232818,True
82403,1317,-12.418362733507621,12,0.34863561125635245,True
82425,1318,-2.413507404718901,0,1.097048820326773,True
82471,1319,-2.1375199123761166,0,0.4646782418208948,True
82549,1320,-3.0630383254577818,0,0.39269722121253614,True
82605,1321,-14.027827048930302,8,1.0763976873089829,True
82708,1322,-4.40929427763087,0,0.4280868230709583,True
82776,1323,-38.51382743684457,36,0.36968050541831865,True
82793,1324,-16.27822267014387,15,0.7518956883199219,True
82873,1325,-5.118689173344227,0,0.6398361466680281,True
82982,1326,-84.87004907825762,79,0.5385366126841874,True
83045,1327,-2.8867387684696726,0,0.45821250293169397,True
83121,1328,-25.18807361209311,21,0.551062317380672,True
